Country,Year,gdpgrowth,gini,wealth,gii,ruleoflaw,lnpovhead215,lngovt,lntradeopen,fii,lninflation,lnenrollment,electricity_lag5,account_ownership_lag5,bank_branches_lag7,domestic_credit_lag7,internet_users_lag4,mobile_subscriptions_lag4,urban_population_lag5
Honduras,2022,4.14356194013767,48.2,0.6334000000000001,0.427,-1.0175416469574,2.617395832834079,2.726289113936386,4.7335504271803925,0.3447406994476156,2.3115090671500855,4.010269931003857,86.5,45.34,19.0653186647017,54.5936002238152,36.0,77.49076112,56.457
Honduras,2023,3.58260362632656,48.2,0.633,1.12,-1.09500813484192,2.617395832834079,2.7357390305199356,4.5946498252318655,0.3637099490444592,2.03643641109535,4.027186986641018,91.6,45.34,19.2639333709499,57.8354023642267,39.4,75.91082245,57.096
Nicaragua,2003,2.52073289551447,48.8,0.6789000000000001,0.521,-0.560249149799347,2.312535423847214,2.320886322843273,4.145909696213981,0.0994272622679584,1.8409285667042017,4.176820431716599,69.047103,28.63000000000001,10.192834737113252,34.70972888288701,0.498,0.875842941,54.886
Nicaragua,2004,5.31217056950739,48.8,0.6743,0.524,-0.788531184196472,2.312535423847214,2.3109632110826057,4.222375893576701,0.0994272622679584,2.2481511493836552,4.176820431716599,72.2001266479492,28.63000000000001,10.192834737113252,34.531718488059646,0.98,1.762445586,55.036
Nicaragua,2005,4.28239833770654,48.8,0.6737000000000001,0.521,-0.614661514759064,2.312535423847214,2.3445091922269468,4.285594526718832,0.1256849228361918,2.360769078705069,4.219316166591634,73.0,28.63,10.192834737113252,35.50185057387527,1.45,3.168043069,55.185
Nicaragua,2006,4.15319958790397,47.574999999999996,0.669,0.528,-0.752042233943939,2.291905167925213,2.782911776670547,4.480848989221015,0.1409223223328145,2.3165076890714578,4.2121629750377165,72.2,28.63,10.192834737113252,13.7178365947142,1.71,4.511270761,55.335
Nicaragua,2007,5.07581749945302,46.349999999999994,0.6828000000000001,0.515,-0.788387358188629,2.271274912003212,2.7092596346354463,4.543563284571305,0.1550157865627079,2.4954289906600784,4.251197841965579,74.1,28.63,10.192834737113252,13.7178365947142,1.88,8.767622846,55.484
Nicaragua,2008,3.43477216304957,45.125,0.6782,0.506,-0.808183550834656,2.250644656081211,2.6972068214495817,4.582864095933172,0.1839674531183367,3.0362119596730692,4.227733386268476,74.6,28.629999999999995,10.192834737113252,13.7178365947142,2.32,13.71320868,55.633
Nicaragua,2009,-3.29129212830696,43.9,0.6615,0.488,-0.786913633346558,2.2300144001592104,2.7406987818374584,4.477268343920907,0.1674222084529358,1.5447930613744703,4.23041897406414,75.2,28.63000000000001,4.94490477012486,15.1303966197719,2.57,20.52144966,55.782
Nicaragua,2010,4.40964549908733,44.36,0.6607000000000001,0.478,-0.837366938591003,2.1018585611506846,2.714541358976091,4.618718687972275,0.1476382156456746,1.8648758232882279,4.233104561859805,73.8,28.63,4.94490477012486,17.6800014490544,2.81,33.09732772,55.935
Nicaragua,2011,6.31747638326586,44.82,0.6529,0.434,-0.725575923919678,1.9737027221421586,2.68093552655343,4.725861110358631,0.1581693454407295,2.2063371515376846,4.235013115270106,76.3,28.629999999999995,4.94490477012486,19.6395041737259,3.9,44.62419926,56.132
Nicaragua,2012,6.49597922902167,45.28,0.6438,0.426,-0.733911514282227,1.8455468831336328,2.6788635954707587,4.755122187361224,0.1604108111676655,2.1033473244824807,4.236921668680407,76.9,28.63,6.30130803431429,22.6195637092088,5.3,54.64384473,56.328
Nicaragua,2013,4.92611504652518,45.74,0.652,0.425,-0.674326598644257,1.7173910441251068,2.6920607775580874,4.718363418814792,0.1714198438088376,2.0962332501290484,4.238830222090707,77.5,28.63,7.01520696435387,26.4616655344019,7.3,57.95828815,56.525
Nicaragua,2014,4.78649248722054,46.2,0.6417,0.431,-0.714166402816772,1.589235205116581,2.7265246579006153,4.679331516862476,0.1865442804335582,1.9510353666584648,4.240738775501008,77.9,14.22,7.46658702307175,32.9624753605887,10.0,67.66439527,56.721
Nicaragua,2015,4.79144081994679,46.2,0.6427,0.431,-0.754737794399261,1.589235205116581,2.711534037017567,4.597073435912912,0.2037845606724167,1.6089137684834482,4.242647328911309,80.1,14.22,8.24672902504548,31.3903649646792,10.6,81.16938965,56.917
Nicaragua,2016,4.56295442923394,46.2,0.6443,0.424,-0.656879246234894,1.589235205116581,2.7383284936645325,4.551914152793024,0.2406745018714944,1.5092137776877321,4.24455588232161,81.2,14.22,8.15996736013056,28.4640339164049,13.5,97.03373143,57.113
Nicaragua,2017,4.63253398090997,46.2,0.6425000000000001,0.424,-0.660670220851898,1.589235205116581,2.7350519240962803,4.578620692113251,0.2552190763762947,1.5791171825459311,4.24646443573191,81.3,15.96,6.82468326436583,26.7903691296877,15.5,111.2683166,57.309
Nicaragua,2018,-3.36368764606334,46.2,0.6459,0.423,-1.07846295833588,1.589235205116581,2.760175874009687,4.553718800472203,0.2284038234609075,1.7829267891043692,4.248372989142211,81.9,17.700000000000003,7.17849323427013,26.2021703423694,17.6,113.8384416,57.505
Nicaragua,2019,-2.89702791954369,46.2,0.64,0.421,-1.20158541202545,1.589235205116581,2.785827938804397,4.554321856234145,0.2125118841254732,1.8525864091558215,4.250281542552512,81.9,19.44,7.06991574104293,28.7257857991573,19.7,115.3296496,57.7
Nicaragua,2020,-1.75595289214087,46.2,0.6585000000000001,0.418,-1.19874393939972,1.589235205116581,2.7834108227442003,4.4987639171595015,0.2080190150324161,1.543685516983674,4.2521900959628125,83.2,23.246666666666663,7.40692913347457,31.8720432422989,24.6,121.2275335,57.895
Nicaragua,2021,10.3160912841791,46.2,0.6408,0.412,-1.36633682250977,1.589235205116581,2.796913619829967,4.6793049983638015,0.2184766811950487,1.7797567184654466,4.2540986493731126,83.9,27.05333333333333,7.58856246138603,33.8611180253853,30.4,126.2222916,58.09
Nicaragua,2022,3.75228475736668,46.2,0.6331,0.408,-1.3109118938446,1.589235205116581,2.69019481737411,4.756511556398653,0.2303732177024396,2.439510358986919,4.2560072027834135,84.6,30.86,8.09147198608454,36.8512472678911,33.9,113.2267851,58.299
Nicaragua,2023,4.56922317096145,46.2,0.6334000000000001,1.03,-1.27818691730499,1.589235205116581,2.577465983552455,4.66219990836852,0.2344416270663545,2.2393959062925415,4.257915756193714,85.2,30.86,11.051656865773,38.5800094922498,37.8,86.86221512,58.522
Panama,2003,5.09686030493801,55.7,0.6789000000000001,0.479,-0.140504896640778,2.388762789235098,2.7414584041515577,4.772948829900259,0.236809103978432,0.33050206963470213,4.225462410230909,79.0925750732422,28.63000000000001,10.192834737113252,31.18618365059881,3.84,7.912963114,60.632
Panama,2004,8.17565333965649,54.8,0.6741,0.451,-0.107689194381237,2.272125885509337,2.7152325598216316,4.834389295826082,0.2211840713317658,0.3884702285754685,4.225462410230909,79.8859558105469,28.63000000000001,10.192834737113252,33.5072637394851,6.55,13.67214451,61.451
Panama,2005,8.27618334503531,53.8,0.6738000000000001,0.439,-0.101316899061203,2.2617630984737906,2.708509499053316,4.94314960828217,0.4751871230003514,1.3496000981803618,4.228795859109403,81.4,28.63,10.192834737113252,39.06739041527677,7.27,15.52228927,62.198
Panama,2006,9.85723870564752,54.6,0.6689,0.442,-0.15525296330452,2.341805806147327,2.664861141850166,4.9591494989459,0.4751871230003514,1.240659578348383,4.227494889360989,81.5,28.63,10.192834737113252,34.96062381640547,8.52,16.8486602,62.497
Panama,2007,13.1530653782933,52.7,0.6825,0.44,-0.17409847676754,2.0412203288596382,2.5831812361713142,5.008403479380019,0.4751871230003514,1.6426082440780791,4.234341882414843,82.1,28.63,10.192834737113252,24.65949681454337,9.99,21.76276901,62.794
Panama,2008,10.1974325907958,52.7,0.6785,0.442,-0.203979909420013,1.62924053973028,2.5481261151389063,5.109492425332165,0.4769294994957151,2.278157470962578,4.251349137005761,87.8,28.629999999999995,10.192834737113252,27.200552670284136,11.1,38.84758508,63.091
Panama,2009,1.61186405976055,51.8,0.6612,0.48,-0.0972685068845749,1.252762968495368,2.536925460997644,4.927587119494244,0.4750474193344303,1.2264345520907534,4.274327414120324,83.4,28.63000000000001,7.946374447327776,27.31358968879307,11.5,52.89805885,63.387
Panama,2010,6.07339353106087,51.6,0.6607000000000001,0.482,-0.0802930667996407,1.4816045409242156,2.5834316946429206,4.986675324901093,0.4973938707323238,1.5021396819941115,4.296666559107021,84.1,28.63,8.512518248867192,17.4356726915411,17.3,64.55108304,63.682
Panama,2011,11.9088772249531,51.3,0.6526000000000001,0.482,0.0258786492049694,1.252762968495368,2.520342594100634,5.070214006610397,0.5152910965263772,1.928008354819821,4.293899703711687,84.8,28.629999999999995,8.007652294048503,21.40555754510653,22.3,87.73233237,63.976
Panama,2012,9.62729346439019,51.7,0.644,0.479,-0.222083896398544,1.5040773967762742,2.4355898294757274,5.038306363374077,0.54117853356164,1.9018387726231614,4.324526342423082,85.5,28.63,21.5949829736666,28.10131050904773,33.8,112.0153602,64.268
Panama,2013,6.32435388662846,51.5,0.6523,0.475,-0.253414422273636,1.1631508098056809,2.42176141392136,4.898373753907808,0.5820865463648591,1.6148551955652395,4.355152981134478,86.3,28.63,21.5949829736666,30.668060904416706,39.1,170.4438993,64.56
Panama,2014,4.62581375565551,50.5,0.642,0.424,-0.0646798387169838,1.3609765531356006,2.362514935365194,4.7533367531924196,0.610607797913362,1.2882754407933432,4.350000975598676,87.0,24.93,21.5949829736666,32.19361351901934,40.1,183.417508,64.851
Panama,2015,5.26691719595516,50.8,0.643,0.419,-0.140977621078491,0.9162907318741551,2.385111431248076,4.580663918799018,0.6320328368352743,0.12882589024629296,4.356826781909585,86.9,24.93,22.6267269666227,82.0699638901572,42.7,182.5975676,65.14
Panama,2016,4.57196707937275,50.4,0.6446000000000001,0.416,0.0336839631199837,0.9162907318741551,2.4434115159467225,4.447298931928122,0.6417139673889836,0.553732242519337,4.43115851916005,88.6,24.93,22.4973580536162,82.0699638901572,40.3,165.480489,65.437
Panama,2017,5.7440594635578,49.9,0.6426000000000001,0.412,0.0075527080334723,1.1314021114911006,2.476626850973087,4.443210361812312,0.6386421835731191,0.6289211006128099,4.355667752921545,89.3,31.17333333333333,22.8386136260002,82.0699638901572,44.0,162.3588926,65.741
Panama,2018,3.91819807389903,49.2,0.6458,0.404,-0.159112378954887,0.8754687373538999,2.483213948892612,4.467412291546068,0.6370396264198541,0.5662102022831788,4.374077433144794,89.1,37.41666666666666,22.7804340111498,80.3174014231941,44.9,177.5895959,66.052
Panama,2019,3.10306788630359,49.8,0.64,0.392,-0.191898912191391,0.6931471805599453,2.4952566161750287,4.399727183623157,0.6399741441572249,-0.30386331295066454,4.392487113368042,90.8,43.66,22.384004890849,79.5923009811289,51.2,145.1045438,66.371
Panama,2020,-17.8212299695008,50.349999999999994,0.6585000000000001,0.377,-0.284955024719238,0.7175422626446613,2.7560546759256286,4.244206393940313,0.6328296726651987,-0.9362013564904142,4.410896793591291,91.6,44.60333333333333,23.7188872620791,65.4374135780348,54.0,127.7034008,66.696
Panama,2021,16.4671249191559,50.9,0.641,0.381,-0.269385784864426,0.7419373447293773,2.6908164569942232,4.396095496526043,0.6311113275843014,0.9672512526459196,4.429306473814539,92.4,45.54666666666667,24.094839007393,80.8728229135061,60.0,128.909028,67.027
Panama,2022,10.769665870619,49.9,0.6335000000000001,0.38,-0.359851568937302,0.7874232338322407,2.624152443031995,4.55057860301006,0.6341707239279286,1.3505768395894053,4.429306473814539,93.7,46.49,23.7417070849328,82.9324277346101,61.8,137.3834585,67.365
Panama,2023,7.39930155626219,48.9,0.6334000000000001,0.94,-0.3459812104702,0.832909122935104,2.5792933916799674,4.505715180470747,0.6416485758572148,0.9108413319366239,4.429306473814539,93.8,46.49,23.4943573983663,84.1908718597278,63.6,137.6404715,67.709
Dominican Republic,2003,-1.34570618506442,52.1,0.6588,0.488,-0.640382707118988,2.272125885509337,2.2655977156920355,4.44792559545645,0.2676787265585018,3.348138063489361,4.246912744047366,87.0719375610352,28.63000000000001,10.192834737113252,28.700561692560417,1.1,5.045953253,60.107
Dominican Republic,2004,2.57013427930197,52.0,0.6591,0.491,-0.680870890617371,2.533696813957432,2.1503768070562836,4.410995735626656,0.2676787265585018,3.9600673645790274,4.246912744047366,91.0,28.63000000000001,10.192834737113252,25.68778334304565,3.7,8.259550168,60.933
Dominican Republic,2005,9.4282369467968,50.0,0.659,0.49,-0.685749292373657,2.128231705849268,2.207107884948124,4.137620483173399,0.2865876362635158,1.6467727339342655,4.270019646341279,88.8,28.63,10.192834737113252,27.167266823384704,4.43,14.65078025,61.753
Dominican Republic,2006,9.1743554058408,52.0,0.659,0.481,-0.584695756435394,1.9878743481543455,2.281057495298811,4.170788226257061,0.2409575776917025,2.1485950114321155,4.3317498876573435,89.8,28.63,10.192834737113252,30.1429120502778,6.82,19.33586664,62.565
Dominican Republic,2007,7.41595171481455,48.9,0.6591,0.486,-0.625862598419189,1.9600947840472698,2.320136938496948,4.1422967671013255,0.2540490757956117,1.9662121687884573,4.393480128973409,89.7,28.63,10.192834737113252,28.8674438020582,7.9,23.45233979,63.371
Dominican Republic,2008,3.20950426157958,48.1,0.6592,0.484,-0.682735621929169,1.8562979903656263,2.4030293673555865,4.133437912958792,0.2609523655215244,2.4548443648396683,4.3789864727119845,89.2,28.629999999999995,10.192834737113252,27.200552670284136,8.87,28.02197735,64.605
Dominican Republic,2009,0.946155167790621,48.9,0.6589,0.49,-0.809174060821533,1.7404661748405046,2.460064487352968,3.9437596791437652,0.2669244892500703,0.8928793386924068,4.4032008452557845,90.3,28.63000000000001,9.97744035989175,23.6407582982231,11.5,39.53497786,66.003
Dominican Republic,2010,8.33965105962218,47.3,0.659,0.479,-0.855494201183319,1.589235205116581,2.391246982334895,4.043050146280481,0.2731326147618297,1.9919662663962283,4.369091235410649,90.1,28.63,9.97744035989175,23.6407582982231,14.8,49.60766544,67.37
Dominican Republic,2011,3.13342300326755,47.7,0.659,0.477,-0.808169066905975,1.62924053973028,2.3342914948754174,4.0941723123601985,0.3056312284415354,1.9164472186218187,4.362171101849201,90.1,28.629999999999995,9.97744035989175,23.6407582982231,17.7,58.63367597,68.71
Dominican Republic,2012,2.71736789670562,46.1,0.6589,0.472,-0.716865837574005,1.5686159179138452,2.387491009518585,4.08410353284826,0.3143847675907801,1.5463909884663556,4.369271974628745,96.9,28.63,9.94002310445305,19.6494366342449,20.8,75.71692085,70.02
Dominican Republic,2013,4.87520509332271,47.7,0.684,0.47,-0.534985601902008,1.3862943611198906,2.437844260171467,4.054940938371531,0.3346183569667721,1.7631801032538832,4.384168104585405,97.6,28.63,9.91722781913145,18.6926214053015,27.7,89.44610736,71.3
Dominican Republic,2014,7.05046368965911,44.3,0.6497,0.47,-0.383904725313187,1.4816045409242156,2.4398473869127044,4.034177330821874,0.3505155030659299,1.3859548688119454,4.39586223111933,97.9,38.2,9.9250851447265,20.7082666024064,31.4,90.967736,72.542
Dominican Republic,2015,6.9270187716221,45.2,0.6611,0.466,-0.529519259929657,1.252762968495368,2.423806296961326,3.9735145965828877,0.3817596165634334,0.6079957165273276,4.393682059284569,98.1,38.2,10.0538694293556,20.726679618243,38.0,88.56030809,73.753
Dominican Republic,2016,6.65920026269582,45.7,0.676,0.452,-0.394124180078506,1.0986122886681098,2.42504078555598,3.962449378003888,0.3968387763743481,0.96094514510907,4.395614736390733,97.9,38.2,10.2068779325044,21.5497953498639,42.3,89.06690359,74.827
Dominican Republic,2017,4.66670467732366,42.2,0.6403,0.449,-0.428010761737823,0.6931471805599453,2.4797804911893766,3.9362293617629405,0.4019606494535153,1.4538494871292391,4.393716558704587,97.9,43.49666666666667,10.2372338817039,22.7101349836385,45.9,90.58150835,75.802
Dominican Republic,2018,6.98252758458058,43.7,0.6648000000000001,0.45,-0.365240544080734,0.5877866649021191,2.4731593349182655,3.971347325982361,0.407990584626003,1.5182945764951572,4.397111374780933,98.4,48.79333333333334,10.6598273832137,22.9052179850353,49.6,80.75708159,76.749
Dominican Republic,2019,5.05216802016253,41.9,0.6363,0.437,-0.320300966501236,0.5877866649021191,2.490623383895823,3.9514580210200134,0.4094960410219812,1.0333993251870555,4.417107049653167,98.5,54.09,10.4873993967397,22.4928773646523,54.2,84.54150519,77.67
Dominican Republic,2020,-6.72023937283404,39.6,0.6223000000000001,0.431,-0.171013608574867,0.6931471805599453,2.6120248922488747,3.813166990729239,0.3884944758242112,1.5646563807733158,4.394997284737339,98.6,54.80666666666667,11.654886090628,23.3897511109954,63.9,82.71721586,78.566
Dominican Republic,2021,12.2719902347896,38.5,0.6139,0.423,-0.11635073274374,0.6418538861723948,2.522933727166859,3.9840620844462884,0.379235959292173,2.223866884764025,4.339960155585955,98.9,55.52333333333333,11.5613794322234,25.2038732295267,67.6,82.36053386,79.436
Dominican Republic,2022,4.85832403582451,37.0,0.5995,0.422,-0.0933533534407616,0.5877866649021191,2.513190112984053,4.011533905462556,0.4003115604994302,2.283513591825189,4.350643292995533,100.0,56.24,12.552729589018,25.9668074857324,74.8,83.02096599,80.277
Dominican Republic,2023,2.36061568723294,37.0,0.5995,1.06,-0.128592282533646,0.5877866649021191,2.508788316551671,3.9242545381407417,0.4356666806607418,1.7553742859275545,4.29432237270865,98.9,56.24,12.5811812716322,26.8524647811727,79.7,82.22940664,81.074
Argentina,2003,8.83704079576924,51.0,0.6136,0.397,-0.777115821838379,1.8562979903656263,2.5207608687530305,3.729175262969396,0.2564516142845767,2.122050786656693,4.579912237615424,94.8150024414063,28.63000000000001,10.192834737113252,20.1870018252819,3.28,10.50082052,88.759
Argentina,2004,9.02957330068152,48.5,0.6031000000000001,0.39,-0.767380177974701,1.589235205116581,2.4944143140068022,3.7303247609494306,0.2564516142845767,2.1220507866566924,4.574686438294091,95.1331558227539,28.63000000000001,10.192834737113252,21.9334587634322,7.04,17.5015229,88.952
Argentina,2005,8.85165992013437,47.8,0.5971000000000001,0.375,-0.557991087436676,1.308332819650179,2.575802649597644,3.72692810977764,0.275180319139761,1.8937202700717939,4.555839813981994,95.7,28.63,10.192834737113252,24.1532987732827,9.78,17.98746665,89.142
Argentina,2006,8.04715150043027,46.4,0.5942000000000001,0.375,-0.57701563835144,1.1631508098056809,2.597447478137938,3.724089246573961,0.2968985745483057,1.742034720294604,4.542887581896792,95.5,28.63,10.192834737113252,24.8933437498898,10.9,17.33333812,89.329
Argentina,2007,9.00765087504757,46.3,0.6001000000000001,0.374,-0.60147225856781,1.0296194171811581,2.6382944598728244,3.736363303963629,0.3286409282382445,1.8074098585525527,4.5391417044992135,96.1,28.63,10.192834737113252,23.8947336198062,11.9,20.48748472,89.51
Argentina,2008,4.05723310346406,45.0,0.6004,0.373,-0.699731647968292,0.9555114450274363,2.6833143269795503,3.7233454531193373,0.3570611834687838,1.7870026002286448,4.548640281582869,96.3,28.629999999999995,10.192834737113252,20.833574652466,16.0,34.94389378,89.686
Argentina,2009,-5.91852507634947,43.8,0.5917,0.37,-0.694468080997467,0.9555114450274363,2.8275441720889956,3.556978928202712,0.3737674422377626,1.8396435065562762,4.581256686847961,96.5,28.63000000000001,13.3156521189553,15.3318584042485,17.7,56.70883514,89.86
Argentina,2010,10.1253981561002,43.7,0.5947,0.37,-0.59809422492981,0.5306282510621704,2.782769093997953,3.5827134269957788,0.3960751649608027,1.5781351001755404,4.607467578529078,96.7,28.63,13.3156521189553,10.7627059172487,20.9,79.81991978,90.031
Argentina,2011,6.00395169280579,42.7,0.5911000000000001,0.364,-0.563123285770416,0.5306282510621704,2.8147472142451564,3.5892291320019933,0.4311273423450988,1.5858584263847582,4.624912449488032,97.0,28.629999999999995,13.3156521189553,9.68251819633223,25.9,101.3182303,90.2
Argentina,2012,-1.0264204544321,41.4,0.5863,0.353,-0.623034238815308,0.4700036292457356,2.8704772689829303,3.4508298060058284,0.4719992474024341,1.56970970803896,4.642295463483777,97.2,28.63,13.1251956816283,10.6534929189359,28.1,115.4815533,90.366
Argentina,2013,2.40532378079436,41.1,0.5875,0.352,-0.656328618526459,0.5306282510621704,2.879548833935925,3.4122668550879185,0.4863459596713976,1.5718423274185824,4.659627578677345,97.5,28.63,13.1189336598859,11.9102616607561,34.0,128.9999606,90.53
Argentina,2014,-2.51261532081394,41.8,0.5877,0.347,-0.866627335548401,0.4700036292457356,2.887583192186437,3.3812257240188868,0.5042451569521988,1.7474067524192232,4.673689516009997,97.8,33.13,13.0662423365824,13.0985413493544,45.0,138.8859542,90.691
Argentina,2015,2.73115982828944,42.05,0.5924,0.338,-0.74863588809967,0.500315940153953,2.949603502087197,3.1564141254391416,0.5299550113165198,1.917961103264761,4.6872023496790725,98.8,33.13,12.9998042125218,12.313946714342,51.0,146.2467408,90.849
Argentina,2016,-2.08032784377811,42.3,0.5995,0.333,-0.320159524679184,0.5306282510621704,2.9260915951256514,3.2993081618158002,0.5637612533885847,1.9771729929147495,4.706335397844546,99.0,33.13,12.8596088277483,12.4162075416805,55.8,153.3349717,90.99
Argentina,2017,2.81850297775918,41.4,0.5926,0.321,-0.237312033772469,0.4700036292457356,2.9283574096528,3.269173466990252,0.5840358667307175,1.6577788654151349,4.7132386940151045,99.1,38.82,12.9737829355223,12.6901062454749,59.9,158.9154655,91.121
Argentina,2018,-2.61739646282038,41.7,0.5937,0.301,-0.219330430030823,0.6931471805599453,2.821682242528682,3.4582874806406863,0.6072246706959072,1.5081152102634192,4.706796726394824,99.3,44.510000000000005,13.0730805676115,14.0087151168124,64.7,142.9902363,91.249
Argentina,2019,-2.00086100285785,43.3,0.6021000000000001,0.283,-0.427360445261002,0.7419373447293773,2.8589522719829463,3.5154368141918395,0.5986741484916464,1.497273957186326,4.714011384775798,100.0,50.2,13.1486122621977,15.2128150156924,68.0,142.9639551,91.377
Argentina,2020,-9.9004848136464,42.7,0.6017,0.285,-0.486265957355499,0.7884573603642702,2.8832916073305475,3.440536639308501,0.6165240027409584,1.597190446736024,4.731068464977999,99.7,49.70333333333333,13.1655786515273,15.7290920133564,71.0,145.9179567,91.503
Argentina,2021,10.4418119882506,42.4,0.5943,0.272,-0.477947890758514,0.6418538861723948,2.828249157096799,3.5286722495629697,0.6204817143625114,1.9830286448588432,4.766944148125174,99.9,49.20666666666667,13.1425168032007,13.8237692455151,74.3,140.5014607,91.627
Argentina,2022,5.26987967384072,40.7,0.5931000000000001,0.262,-0.482351809740067,0.4700036292457356,2.8234990886375435,3.482706951585711,0.632032829831293,2.039775428774393,4.757332042492873,100.0,48.71,13.1738747248602,14.4142330417064,77.7,131.9371685,91.749
Argentina,2023,-1.61100162090189,40.7,0.5933,0.7,-0.410826534032822,0.4700036292457356,2.8557497740709534,3.3192825274341713,0.6363531359812443,2.1026218843012057,4.757332042492873,100.0,48.71,13.3617382048899,13.6676334273514,79.9,125.9409814,91.87
Bolivia,2003,2.71133983700673,55.0,0.6788000000000001,0.4814,-0.46946907043457,2.4159137783010487,2.863408233069881,3.9696848697909197,0.0867668356691989,1.46724626997136,4.436393204638155,71.2,28.63000000000001,10.192834737113252,52.7372304538668,0.982,4.980938617,60.739
Bolivia,2004,4.17329558916248,55.0,0.6745,0.46399999999999997,-0.626744568347931,2.4159137783010487,2.848306873001299,4.068415731535328,0.0867668356691989,1.6932974745225196,4.470277830005519,70.929888,28.63000000000001,10.192834737113252,58.2754233787146,1.44,6.780441344,61.264
Bolivia,2005,4.42143312687979,58.5,0.6737000000000001,0.4652,-0.765424847602844,2.8094026953624978,2.8317156054150536,4.228903738016549,0.0959265851255213,1.8552397851806242,4.482160981814065,70.0,28.63,10.192834737113252,64.0518430826259,2.12,8.917328029,61.787
Bolivia,2006,4.79700882356067,56.7,0.6687000000000001,0.4408,-0.85372930765152,2.6026896854443837,2.7313911795028885,4.3246338343733415,0.1080614030034832,1.66437979175801,4.472674023929011,69.3,28.63,10.192834737113252,64.4499926981327,3.12,11.49737045,62.306
Bolivia,2007,4.56438426887887,54.5,0.6829000000000001,0.4438,-0.832326352596283,2.3513752571634776,2.711952743149252,4.344609143557067,0.2235663778538395,2.2727039901054624,4.46647805613864,64.0,28.63,10.192834737113252,58.7218026947676,3.51,14.11936214,62.783
Bolivia,2008,6.14849787462164,50.8,0.6785,0.45519999999999994,-0.978549301624298,2.2300144001592104,2.6586760947543797,4.42923245987159,0.2013758591063228,2.7085041494022146,4.458621609806151,72.3,28.629999999999995,10.192834737113252,53.5566000288069,4.44,19.53921968,63.248
Bolivia,2009,3.35699957430565,49.2,0.6612,0.4588,-1.11391890048981,2.2823823856765264,2.754218826703133,4.243153484701624,0.2267896504345968,1.4693603865943503,4.439733832840687,75.9,28.63000000000001,4.34874670673036,51.001676850074,5.23,25.82171069,63.711
Bolivia,2010,4.1267225910567,47.650000000000006,0.6604,0.438,-1.02979016304016,2.0614660095370065,2.6967343139708837,4.337442706426149,0.2529804605195229,1.253698547402735,4.499278438621258,68.3,28.63,4.34874670673036,47.880519858362,6.2,30.13983939,64.17
Bolivia,2011,5.204092443086,46.1,0.6528,0.43879999999999997,-0.984035789966583,1.840549633397487,2.6930787888881875,4.424611818953314,0.2939550073956679,2.387336469610836,4.467865027780664,76.2,28.629999999999995,4.34874670673036,42.6507012903778,10.5,33.51209002,64.628
Bolivia,2012,5.12227558091757,46.6,0.6438,0.429,-1.01876401901245,2.0149030205422647,2.6699762996832486,4.453751318327593,0.3154059421452109,1.7075809693038533,4.49016921696331,80.2,28.63,4.9385920630252,39.7951588996808,12.5,50.99491498,65.082
Bolivia,2013,6.79601142810841,47.6,0.6523,0.44000000000000006,-1.05095064640045,1.824549292051046,2.69742827675586,4.4095312353650185,0.3494142958514252,1.907525692810864,4.510050631324186,84.7,28.63,5.54753604622661,35.1778876648113,16.8,64.31385416,65.535
Bolivia,2014,5.46056957461593,47.8,0.6419,0.4236000000000001,-1.05833506584167,1.667706820558076,2.7541094416323655,4.457417805277746,0.3593918319891949,1.9119988553309133,4.517406517486642,86.8,28.03,15.2591997779778,34.3464279647996,22.4,70.22501607,65.984
Bolivia,2015,4.85718723245387,46.7,0.6427,0.42379999999999995,-1.16211700439453,1.7227665977411035,2.9175143860247594,4.233132772519705,0.3701364360652047,1.6212894865321261,4.530412389143521,88.0,28.03,15.820082770296,31.4948343659664,30.0,80.34893557,66.43
Bolivia,2016,4.26392083754456,45.2,0.6445000000000001,0.4096,-1.23873949050903,1.8870696490323797,2.915511543877199,4.0500623259242765,0.3783374296508872,1.5310902029281646,4.531135382919767,88.3,28.03,17.9035881032346,34.0214297799199,35.3,89.81531826,66.874
Bolivia,2017,4.1952063010676,44.6,0.6425000000000001,0.3954,-1.24510812759399,1.7749523509116738,2.8915732605399262,4.055337806899372,0.3891098300075201,1.3409721661491327,4.518348111037087,90.4,32.62,20.0423336122245,36.029022193555,37.0,97.04333351,67.315
Bolivia,2018,4.22362351118875,42.6,0.6461,0.41,-1.21190083026886,1.4586150226995167,2.919155970586134,4.062337157470878,0.3939644423794379,1.1854197169537566,4.510958432233945,89.5,37.21,23.6244484998035,36.7535059221777,34.6,95.72549681,67.699
Bolivia,2019,2.21670577750359,41.6,0.6401,0.38839999999999997,-1.18941926956177,1.0647107369924282,2.951941919651353,4.04999738119624,0.3997181716025524,1.0436438455696868,4.511578925943573,90.0,41.8,25.1241230797607,38.9658038429773,37.5,91.63886556,68.047
Bolivia,2020,-8.73788443399127,43.6,0.6585000000000001,0.3834,-1.21863114833832,1.410986973710262,3.0319983587563617,3.8395224734331963,0.4110551476193468,0.6630704532099965,4.510912575512384,91.5,46.00333333333333,28.4686922410653,40.9310950343345,39.7,89.7292164,68.393
Bolivia,2021,6.11137275205746,40.9,0.641,0.3894,-1.17760181427002,1.0986122886681098,3.012441128199578,4.094701108037758,0.4190827529779103,0.5523803733122071,4.527166578863785,91.8,50.20666666666666,31.7870427757271,43.7497193063732,43.8,95.86980372,68.738
